"logFC","logCPM","LR","PValue","FDR","transcript"
0.0615927753403765,2.92462419713726,0.032867458887732,0.856136935545668,0.923674407039664,"ZMAT5"
0.0606482684894268,7.9932613783877,0.0328585794713968,0.856156157814302,0.923674407039664,"TUSC3"
0.0608195149046592,5.17139991268311,0.0328562712177094,0.8561611551893,0.923674407039664,"COQ5"
-0.0605305043062943,6.57374353035521,0.0326785298599678,0.856546511629832,0.924039898728186,"CHTOP"
-0.0627189447911912,1.56852377952543,0.0324438985666089,0.857056870711269,0.924520195166088,"IFI27"
0.0602594872607255,7.67621363331125,0.0324310223955586,0.857084933425724,0.924520195166088,"KLHL9"
0.0603311546316666,5.77363122927274,0.0324013769794584,0.857149565410086,0.924539641072493,"FAM118A"
-0.0603022451068596,5.57897345306979,0.0323516769993191,0.857257988232881,0.924606316020437,"ANKRD6"
0.0601299371158653,7.49290721398117,0.0322861913062897,0.857400979682341,0.924710266116031,"CSNK1D"
0.0643426143401521,0.716617519267335,0.0321196621642366,0.85776528057264,0.924966762184195,"E2F6P1"
-0.0601867107045312,4.81737293751499,0.0321157987612337,0.857773743748745,0.924966762184195,"NAPA"
0.0612030257374599,2.44601275841186,0.0320601265310719,0.857895757798579,0.924966762184195,"TMCC1-AS1"
0.0604792912914826,3.55670147304767,0.0320511888381986,0.857915356276784,0.924966762184195,"ZNF773"
0.060116690452399,4.84778573754996,0.0320479727723459,0.857922409121858,0.924966762184195,"ATXN3"
-0.0671006539564421,0.00619682799565029,0.0320308241093166,0.857960022374641,0.924966762184195,"AARSD1"
0.0629137390053867,1.23692723930927,0.0320284695607835,0.85796518756686,0.924966762184195,"AC073335.1"
0.0738149820620676,-0.914466221597597,0.031921143492784,0.858200837997196,0.925170537125767,"EIF4A2P3"
-0.0597190075365011,8.47768008651908,0.0318679215680315,0.858317846319051,0.925246396526509,"PDE4DIP"
0.0600327540419524,3.97505373334913,0.0317345881048254,0.858611423155262,0.925512574035758,"ACOX3"
0.061322970920407,2.00989932171777,0.031675584707278,0.858741541338617,0.925602537195082,"FRG1GP"
-0.0712338492290986,-0.677138186399097,0.0316463393683493,0.858806081432441,0.925621810467063,"PRDX2P1"
-0.0602895253222649,3.11946326590533,0.0316133010201634,0.858879029151531,0.925635209727211,"RFX1"
-0.0596141307336677,5.41932312643321,0.0315984498672315,0.858911832879247,0.925635209727211,"PTPN18"
0.0594242281722749,10.8753021462313,0.0315713002427241,0.858971822449865,0.925649574325624,"EEF2"
0.0596062924248575,4.89592714687149,0.0315139449764503,0.859098641681788,0.925683612401878,"NOS1AP"
0.0596488402569256,4.51477830525566,0.0314836843686643,0.859165599414427,0.925683612401878,"MTIF3"
-0.0651253587178776,0.31933977785918,0.0314616547724469,0.859214365243846,0.925683612401878,"MIR17HG"
-0.0610276850533865,2.05858786636955,0.0314611237565323,0.859215540944882,0.925683612401878,"KIF4A"
0.0606788697937336,2.47513575926387,0.0314439064098906,0.85925366672833,0.925683612401878,"RPL39P38"
-0.0596634919563213,4.18043691520281,0.0314151185671485,0.859317438068641,0.925683612401878,"YAE1"
-0.0639774342315148,0.630013474979441,0.0314094297273577,0.859330043653241,0.925683612401878,"IL1R1"
0.060279352253458,2.66494595079397,0.0312875382095568,0.859600419723793,0.92592458741818,"ZNF674-AS1"
-0.0664691208152497,-0.0107838496524808,0.0312444484243066,0.859696130090956,0.92597740410166,"AC110285.1"
0.0595270770975468,3.78262281714745,0.0311385995779413,0.859931529248236,0.926180665466448,"OSGEPL1"
0.0592590412293768,4.64167903827535,0.0311013884041429,0.860014381836928,0.926181966868413,"NCK1"
-0.059124016536641,5.54341101487841,0.031096121906372,0.860026112092098,0.926181966868413,"MANBAL"
0.074211097891891,-1.06910688383807,0.0310741509355106,0.860075059858688,0.926184401122389,"AC106820.5"
0.0588905048138784,6.0492807735449,0.0308982604721382,0.860467560197914,0.926455109998168,"BCL9"
0.0712848698683642,-0.789046580633814,0.0308693023335564,0.860532290727073,0.926455109998168,"AL021939.1"
-0.0587336284882595,7.91174127712508,0.030814864198297,0.860654061825443,0.926455109998168,"RPL27"
-0.0593988477108521,3.37940496870569,0.0308139888818779,0.860656020700914,0.926455109998168,"DISP3"
-0.0587832602440204,6.38470871788354,0.0308094708590052,0.860666132065461,0.926455109998168,"RBM33"
0.0587732922802487,6.54899230339782,0.0308081876459635,0.860669004043937,0.926455109998168,"ELAVL1"
-0.0589887492745613,4.59482516114991,0.0308069684502652,0.860671732801348,0.926455109998168,"HPS3"
-0.0592428443711765,3.66983298732933,0.0307943160077863,0.860700054303167,0.926455109998168,"RRP9"
-0.0587555593869151,5.22368414374393,0.0306719219500864,0.860974334017206,0.926678499546092,"HEBP2"
0.0585786550568397,7.6540627312738,0.030646642079839,0.86103105533957,0.926678499546092,"GABARAPL2"
-0.0585585853217691,7.43424839841488,0.0306197587289423,0.861091400907126,0.926678499546092,"USP7"
-0.0619625243581225,1.07356625365085,0.0306184060648018,0.861094437979265,0.926678499546092,"DOK7"
0.0585297651777895,7.29622717210493,0.0305854312645901,0.861168496119944,0.926707926554242,"RPRD1A"
0.0596447362132002,2.37852615533207,0.0304524380547662,0.861467604106685,0.926979514551336,"ZNF717"
0.0610696669323397,1.36251604613793,0.0304237459443601,0.861532222225579,0.926998764685742,"DPY19L1P1"
0.0584476095372418,5.65995330030009,0.0304023977551515,0.861580321315291,0.927000239410606,"NDUFA6"
0.05860302327486,4.43745387033216,0.0303639272112219,0.861667042321212,0.92704326620577,"RBM41"
-0.0644291274829951,0.165525841541835,0.0302740778047523,0.861869803243408,0.927126628706167,"PHBP8"
0.0591535952910652,2.87987969910599,0.0302724142040791,0.861873560370676,0.927126628706167,"EXOC3-AS1"
-0.0620885384813654,0.8152695103569,0.0302528721958062,0.861917702612556,0.927126628706167,"AGGF1P1"
-0.0590296551838655,3.01876640157526,0.0302467806064721,0.861931465532203,0.927126628706167,"AVPI1"
0.0581884039264692,6.69271429569903,0.0302053109407065,0.862025197224182,0.927177177539217,"FAU"
0.0735492125784394,-1.11356185330015,0.0301547289284518,0.862139614851613,0.927249969066213,"RTEL1"
0.0582870052375219,4.86580503451042,0.0301280170343905,0.862200077634007,0.927256973653058,"NOP9"
-0.0582444281346285,5.01995095520004,0.0301105583774396,0.862239610493899,0.927256973653058,"AKAP10"
-0.058051051397574,7.2514815996954,0.0300856211483938,0.86229609808905,0.927267454135438,"SPCS3"
-0.0579610189428731,8.31996093245541,0.030016937106967,0.862451805379046,0.927384623291751,"MORF4L1"
-0.0578438240688856,7.31583555343587,0.0298726849152398,0.862779424760652,0.927559090746205,"PIK3R1"
-0.0607045139234578,1.25581014830397,0.0298649108593683,0.862797103973527,0.927559090746205,"CENPI"
0.0582139419100385,4.02389056683692,0.0298602842803204,0.862807626540083,0.927559090746205,"ZFAND4"
0.0579104647986456,5.71283507275261,0.0298501570627169,0.862830662541024,0.927559090746205,"AKR1A1"
-0.060135786774349,1.5554611731685,0.0298426063246149,0.862847840539896,0.927559090746205,"AL139287.1"
-0.0578479756092212,5.71375730876805,0.0297849072621144,0.862979180399351,0.927627386826566,"AMMECR1L"
-0.058066436585931,4.27425586747662,0.029773618515706,0.863004892190296,0.927627386826566,"LRRC37A4P"
-0.0602184264078934,1.44518586130666,0.0297426110000711,0.863075542236886,0.9276392612685,"AL590399.4"
-0.0578065404146494,5.46196304275759,0.029708998693124,0.86315217010035,0.9276392612685,"PDK3"
0.0578537508389911,5.01244285687701,0.0297072220818188,0.863156221582581,0.9276392612685,"NOSIP"
-0.0585919406986054,2.7847944701898,0.0296467334748418,0.863294237633525,0.927737328611802,"FRAT1"
0.0576417207500752,6.25681454076074,0.0296167328252246,0.863362743499841,0.927754926361712,"SEC24B"
0.0576377769675349,6.05435899243975,0.0295986090371291,0.86340414610797,0.927754926361712,"ACADM"
0.0588584070697893,2.27605269156127,0.0295094048954407,0.863608117591222,0.927923838854718,"ETF1P2"
0.0575532126442463,5.31311856398635,0.0294413988185676,0.863763831530589,0.928006995342098,"NINL"
0.0576546229359657,4.62758511688147,0.0294347484266322,0.863779068907745,0.928006995342098,"ZNF133"
